DAY CARE CENTER,GROSSMONT COLLEGE CHILD DEVELOPMENT CENTER,LICENSED,0,0,8800 GROSSMONT COLLEGE DRIVE,EL CAJON,92020
DAY CARE CENTER,GROW SMART ACADEMY,LICENSED,0,0,6261 JACKSON DRIVE,SAN DIEGO,92119
DAY CARE CENTER,GROW SMART CHILDREN'S ACADEMY,LICENSED,0,0,6271 JACKSON DRIVE,SAN DIEGO,92119
DAY CARE CENTER,GROW SMART CHILDREN'S ACADEMY -SPRING VALLEY,LICENSED,1,1,8735 JAMACHA BOULEVARD,SPRING VALLEY,91977
DAY CARE CENTER,GROWING MINDS MONTESSORI SCHOOL,LICENSED,0,0,5136 BONITA ROAD,BONITA,91902
DAY CARE CENTER,GROWING PLACE MONTESSORI THE,LICENSED,0,0,13242 POMERADO ROAD,POWAY,92064
DAY CARE CENTER,GROWING TREE ACADEMY,CLOSED,0,0,777 TAYLOR STREET,VISTA,92084
DAY CARE CENTER,GUARDIAN ANGELS CATHOLIC CHURCH PRESCHOOL,LICENSED,0,0,9310 DALEHURST ROAD,SANTEE,92071
DAY CARE CENTER,GUHSD CHILD DEVELEPMENT CENTER,LICENSED,0,0,1100 MURRAY DRIVE,EL CAJON,92020
DAY CARE CENTER,HAMILTON STATE PRESCHOOL,LICENSED,0,0,2807 FAIRMOUNT AVENUE,SAN DIEGO,92105
DAY CARE CENTER,HANNA FENICHEL CENTER FOR CHILD DEVELOPMENT THE,LICENSED,0,0,336-340 NORTH ACACIA AVENUE,SOLANA BEACH,92075
DAY CARE CENTER,HAPPY TIME NURSERY,LICENSED,0,1,6409 LAS COLINAS,RANCHO SANTA FE,92067
DAY CARE CENTER,HAPPY TIMES CHILD DEVELOPMENT CENTER,LICENSED,0,0,755 CIVIC CENTER DRIVE,VISTA,92084
DAY CARE CENTER,HARBORSIDE STATE PRESCHOOL,LICENSED,0,0,681 NAPLES STREET,CHULA VISTA,91911
DAY CARE CENTER,HAWTHORNE STATE PRESCHOOL,LICENSED,0,0,4750 LEHRER DRIVE,SAN DIEGO,92117
DAY CARE CENTER,HAZEL GOES COOK ELEMENTARY SCHOOL,LICENSED,0,0,875 CUYAMACA AVENUE,CHULA VISTA,91911
DAY CARE CENTER,HEARTBEAT MUSIC PERFORMING ARTS ACADEMY PRESCHOOL,LICENSED,0,0,6785 IMPERIAL AVENUE,SAN DIEGO,92114
DAY CARE CENTER,HELIX MONTESSORI SCHOOL,LICENSED,0,0,3941 CONRAD DRIVE,SPRING VALLEY,91977
DAY CARE CENTER,HIGH SIERRA ACADEMY,CLOSED,0,0,29235 VALLEY CENTER ROAD,VALLEY CENTER,92082
DAY CARE CENTER,HIGHER LEARNING ACADEMY,LICENSED,0,2,9467 JAMACHA BOULEVARD,SPRING VALLEY,91977
DAY CARE CENTER,HIGHLAND ACADEMY,LICENSED,0,0,3016 HIGHLAND DRIVE,CARLSBAD,92008
DAY CARE CENTER,HIGHLAND RANCH PRESCHOOL,LICENSED,0,0,14840 WAVERLY DOWNS WAY,SAN DIEGO,92128
DAY CARE CENTER,HILL TOTS COMMUNITY PRESCHOOL,LICENSED,1,0,346 L STREET,CHULA VISTA,91911
DAY CARE CENTER,HILLCREST PRESCHOOL,LICENSED,0,1,3900 CLEVELAND AVENUE,SAN DIEGO,92103
DAY CARE CENTER,HILLSIDE VILLAGE HEAD START CHILD DEVELOPMENT,LICENSED,0,0,12979A COMMUNITY ROAD,POWAY,92064
DAY CARE CENTER,HILLTOP PRESCHOOL,CLOSED,0,0,12348 B CASA AVENIDA,POWAY,92064
DAY CARE CENTER,HILLTOP PRESCHOOL,LICENSED,0,0,12348B CASA AVENIDA,POWAY,92064
DAY CARE CENTER,HOLY FAMILY PRESCHOOL,CLOSED,0,0,1945 COOLIDGE STREET,SAN DIEGO,92111
DAY CARE CENTER,HOLY TRINITY EARLY CHILDHOOD DEVELOPMENT CENTER,LICENSED,0,0,523 BALLARD STREET,EL CAJON,92019
DAY CARE CENTER,HOMEROOM HOURLY CHILD CARE,CLOSED,0,1,1820 MARRON ROAD SUITE Q-7,CARLSBAD,92008
DAY CARE CENTER,HONEY BEAR PRESCHOOL & CHILDCARE CENTER,LICENSED,0,0,4426 MENTONE STREET,SAN DIEGO,92107
DAY CARE CENTER,HOPE CHRISTIAN PRESCHOOL,LICENSED,0,0,16550 BERNARDO HEIGHTS PARKWAY,SAN DIEGO,92128
DAY CARE CENTER,HOPSCOTCH SAN DIEGO LLC,CLOSED,0,0,3777 TOWNSGATE,SAN DIEGO,92130
DAY CARE CENTER,HORIZON CHRISTIAN PRESCHOOL,CLOSED,0,0,5331 MT. ALIFAN DRIVE,SAN DIEGO,92111
DAY CARE CENTER,HORIZON PREP PRESCHOOL,LICENSED,0,0,6365 EL APAJO ROAD,RANCHO SANTA FE,92067
DAY CARE CENTER,HORTON STATE PRESCHOOL,LICENSED,0,0,5050 GUYMON STREET,SAN DIEGO,92102
DAY CARE CENTER,HSHMC CHILD CARE CENTER,LICENSED,0,0,3910 UNIVERSITY AVENUE STE 100,SAN DIEGO,92105
DAY CARE CENTER,IBARRA STATE PRESCHOOL,LICENSED,0,2,4877 ORANGE AVENUE,SAN DIEGO,92115
DAY CARE CENTER,IMPERIAL BEACH PRESCHOOL,LICENSED,1,1,608 TENTH STREET,IMPERIAL BEACH,91932
DAY CARE CENTER,IMPERIAL LEARNING ACADEMY,LICENSED,0,0,7210 LISBON STREET,SAN DIEGO,92114
DAY CARE CENTER,IN HIS HANDS CHRISTIAN PRESCHOOL ACADEMY,CLOSED,0,0,4020 WABASH AVE.,SAN DIEGO,92104
DAY CARE CENTER,INFUSION CHRISTIAN PRESCHOOL,LICENSED,0,1,777 W FELICITA AVENUE,ESCONDIDO,92025
DAY CARE CENTER,INSPIRE MONTESSORI PREP,CLOSED,0,0,2371 FENTON STREET SUITE 100,CHULA VISTA,91914
DAY CARE CENTER,INTELLICHILDREN MONTESSORI INSTITUTE,LICENSED,0,0,212 WEST SAN MARCOS BOULEVARD,SAN MARCOS,92069
DAY CARE CENTER,INTELLICHILDREN OF SAN MARCOS,CLOSED,0,2,212 W. SAN MARCOS BOULEVARD,SAN MARCOS,92069
DAY CARE CENTER,INTERNATIONAL PRE-SCHOOL,LICENSED,0,0,5940 WINCHESTER STREET,SAN DIEGO,92139
DAY CARE CENTER,INTERNATIONAL PRESCHOOL & KINDERGARTEN,CLOSED,0,0,5940 WINCHESTER STREET,SAN DIEGO,92139
DAY CARE CENTER,I.NEWTON EDUCATION CENTER,PENDING,0,0,445 WEST WASHINGTON AVENUE,EL CAJON,92020
DAY CARE CENTER,JAMUL-DULZURA UNION SCHOOL DISTRICT PRESCHOOL,LICENSED,0,0,14545 LYONS VALLEY ROAD,JAMUL,91935
DAY CARE CENTER,JARDIN INTERNATIONAL PRESCHOOL,CLOSED,0,0,1104 GARDEN VIEW ROAD,ENCINITAS,92024
DAY CARE CENTER,JEFF & DENI JACOBS CHILD DEVELOPMENT CENTER,LICENSED,0,0,2360 EAST JEWETT STREET,SAN DIEGO,92111
DAY CARE CENTER,JEFFERSON STATE PS/SCH READI/HS PROGRAM,LICENSED,0,0,3770 UTAH STREET,SAN DIEGO,92104
DAY CARE CENTER,JEWISH COMMUNITY CENTER; M. LARRY LAWRENCE BRANCH,LICENSED,0,0,4126 EXECUTIVE DRIVE,LA JOLLA,92037
DAY CARE CENTER,JOHN OTIS PRESCHOOL,LICENSED,0,0,621 EAST 18TH STREET,NATIONAL CITY,91950
DAY CARE CENTER,JOHNSON STATE PRESCHOOL,LICENSED,0,0,1355 KELTON ROAD,SAN DIEGO,92114
DAY CARE CENTER,JUAREZ-LINCOLN STATE PRESCHOOL,LICENSED,0,0,849 TWINING AVENUE,SAN DIEGO,92154
DAY CARE CENTER,JUMP PRESCHOOL,LICENSED,0,3,3327 KENORA DRIVE,SPRING VALLEY,91977
DAY CARE CENTER,KARL H. KELLOGG ELEMENTARY SCHOOL,LICENSED,0,0,229 EAST NAPLES STREET,CHULA VISTA,91911
DAY CARE CENTER,KATE SESSIONS PRESCHOOL CENTER,CLOSED,0,0,2150 BERYL STREET,SAN DIEGO,92109
DAY CARE CENTER,KCE CHAMPIONS LLC AT MASON - PRESCHOOL,LICENSED,0,0,10340 SAN RAMON DRIVE,SAN DIEGO,92126
DAY CARE CENTER,KCE CHAMPIONS LLC AT SEQUOIA ELEMENTARY PRESCHOOL,LICENSED,0,0,4690 LIMERICK AVENUE,SAN DIEGO,92117
DAY CARE CENTER,KENNEDY CHILDREN'S CENTER,CLOSED,0,0,4715 T STREET,SAN DIEGO,92113
DAY CARE CENTER,KENSINGTON COMMUNITY CHURCH PRE-SCHOOL,LICENSED,0,0,4773 MARLBOROUGH DRIVE,SAN DIEGO,92116
DAY CARE CENTER,KID'S BAY THE,LICENSED,0,0,13770 CARMEL VALLEY ROAD,SAN DIEGO,92130
DAY CARE CENTER,KID VENTURES,LICENSED,0,3,10760 THORNMINT ROAD,SAN DIEGO,92127
DAY CARE CENTER,KID VENTURES EASTLAKE PRESCHOOL,LICENSED,0,0,851 SHOWROOM PLACE SUITE 101,CHULA VISTA,91914
DAY CARE CENTER,KID VENTURES LIBERTY STATION PRESCHOOL,LICENSED,0,3,2865 SIMS ROAD,SAN DIEGO,92106
DAY CARE CENTER,KIDDIE ACADEMY CHILDCARE LEARNING CENTER,LICENSED,1,0,3766 MISSION AVENUE #110,OCEANSIDE,92058
DAY CARE CENTER,KIDDIE STARS INC.,PENDING,0,0,621 SOUTH RANCHO SANTA FE ROAD,SAN MARCOS,92078
DAY CARE CENTER,KIDDIES KORNER,LICENSED,0,2,12334 OAK KNOLL ROAD,POWAY,92064
DAY CARE CENTER,KIDDIES KORNER MONTESSORI CHILD DEVELOPMENT CTR.,CLOSED,0,0,8748 GOLD COAST DRIVE,SAN DIEGO,92126
DAY CARE CENTER,KIDDIES KORNER PRESCHOOL,INACTIVE,0,0,8748 GOLD COAST DRIVE,SAN DIEGO,92126
DAY CARE CENTER,KIDS' CARE CLUB,LICENSED,1,1,9995 CARMEL MOUNTAIN ROAD #B8,SAN DIEGO,92129
DAY CARE CENTER,KIDS' CARE CLUB,LICENSED,0,3,10414 CRAFTSMAN WAY,SAN DIEGO,92127
DAY CARE CENTER,KIDS BY THE SEA,LICENSED,0,0,920 BALOUR DRIVE,ENCINITAS,92024
DAY CARE CENTER,KIDS DEPOT OF OTAY RANCH,CLOSED,0,0,1394 E. PALOMAR,CHULA VISTA,91913
DAY CARE CENTER,KIDS DEPOT OF OTAY RANCH,LICENSED,0,1,1394 EAST PALOMAR STREET #210,CHULA VISTA,91913
DAY CARE CENTER,KIDS GALORE,CLOSED,0,0,270 WEST CREST STREET,ESCONDIDO,92025
DAY CARE CENTER,KIDS JOURNEY ACADEMY,LICENSED,0,0,9750 GALVIN AVENUE,SAN DIEGO,92126
DAY CARE CENTER,KIDS ON BROADWAY,CLOSED,0,0,475 W. BROADWAY,SAN DIEGO,92101
DAY CARE CENTER,KIDS ON THE GO,CLOSED,0,0,2015 BIRCH ROAD UNIT 1703,CHULA VISTA,91915
DAY CARE CENTER,KIDS ON THE GO,LICENSED,0,0,2015 BIRCH ROAD SUITE 210,CHULA VISTA,91915
DAY CARE CENTER,KIDS PARADISE DAYCARE,LICENSED,0,0,1701 N SANTA FE AVE,VISTA,92084
DAY CARE CENTER,KIDS TOWN MONTESSORI SCHOOL,LICENSED,0,5,867 SYCAMORE AVENUE,VISTA,92081
DAY CARE CENTER,KIDS UNIVERSE PRESCHOOL,LICENSED,0,0,380 TELEGRAPH CANYON ROAD,CHULA VISTA,91910
DAY CARE CENTER,KIDZ CITY INCLUSIVE CHILD DEVELOPMENT PROGRAM,CLOSED,0,0,120 N. ASH STREET,ESCONDIDO,92027
DAY CARE CENTER,KIDZ WORLD ACADEMY,CLOSED,0,0,1602 S. EL CAMINO REAL,OCEANSIDE,92056
DAY CARE CENTER,KIMBALL STATE PRESCHOOL,LICENSED,0,0,302 WEST 18TH STREET,NATIONAL CITY,91950
DAY CARE CENTER,KIMBROUGH STATE PRESCHOOL,LICENSED,0,0,321 HOITT STREET,SAN DIEGO,92102
DAY CARE CENTER,KINDER ACADEMY,LICENSED,3,2,2605 ALPINE BOULEVARD SUITE 1,ALPINE,91901
DAY CARE CENTER,KINDER ACADEMY CHILD CARE CENTER,CLOSED,0,0,2538 ALPINE BOULEVARD,ALPINE,91901
DAY CARE CENTER,KINDER MISSION DAY CARE CENTER,LICENSED,0,0,3003 A STREET,SAN DIEGO,92102
DAY CARE CENTER,KINDERCARE - CARLSBAD,LICENSED,0,1,1200 PLUM TREE ROAD,CARLSBAD,92011
DAY CARE CENTER,KINDERCARE - CARLSBAD 1648,LICENSED,0,2,6270 FLYING LEO CARRILLO LANE,CARLSBAD,92009
DAY CARE CENTER,KINDERCARE AGEE PRESCHOOL,LICENSED,0,0,6150 AGEE STREET,SAN DIEGO,92122
DAY CARE CENTER,KINDERCARE COLLEGE PRESCHOOL,LICENSED,0,1,3536 COLLEGE BLVD.,OCEANSIDE,92056
DAY CARE CENTER,KINDERCARE CUYAMACA CENTER,LICENSED,0,3,9735 CUYAMACA STREET,SANTEE,92071
DAY CARE CENTER,KINDERCARE GOLFCREST PRESCHOOL,ON PROBATION,0,1,7007 GOLFCREST DRIVE,SAN DIEGO,92119
DAY CARE CENTER,KINDERCARE JAMACHA PRESCHOOL,LICENSED,0,3,1470 JAMACHA ROAD,EL CAJON,92019
DAY CARE CENTER,KINDERCARE LEARNING CENTER-EASTLAKE,LICENSED,0,3,2354 FENTON STREET,CHULA VISTA,91914
DAY CARE CENTER,KINDERCARE LEARNING CENTER - PASEO LADERA,LICENSED,1,0,1101 PASEO LADERA,CHULA VISTA,91910
DAY CARE CENTER,KINDERCARE LEARNING CENTER - PASEO MONTANOSO,LICENSED,0,0,11290 PASEO MONTANOSO,SAN DIEGO,92127
DAY CARE CENTER,KINDERCARE LEARNING CENTER - TREENA,LICENSED,0,0,10623 TREENA STREET,SAN DIEGO,92131
DAY CARE CENTER,KINDERCARE LEARNING CENTER - VIA MERCADO,LICENSED,0,1,3655 VIA MERCADO,LA MESA,91941
DAY CARE CENTER,KINDERCARE LEARNING CENTER - WORLD TRADE,LICENSED,0,2,12135 WORLD TRADE DRIVE,SAN DIEGO,92128
DAY CARE CENTER,KINDERCARE PASEO MONTRIL PRESCHOOL,LICENSED,0,0,10065 PASEO MONTRIL,SAN DIEGO,92129
DAY CARE CENTER,KINDERCARE ROTHGARD - PRESCHOOL,LICENSED,0,0,10130 ROTHGARD ROAD,SPRING VALLEY,91977
DAY CARE CENTER,KINDERCARE S. CENTRE CITY PARKWAY PRESCHOOL,LICENSED,0,1,2415 S. CENTRE CITY PARKWAY,ESCONDIDO,92025
DAY CARE CENTER,KINDERCARE TOWNSGATE PRESCHOOL,CLOSED,0,0,3790 TOWNSGATE DRIVE,SAN DIEGO,92130
DAY CARE CENTER,KINDERHOUSE MONTESSORI SCHOOL,LICENSED,0,0,6540 FLANDERS DRIVE,SAN DIEGO,92121
DAY CARE CENTER,KINDERHOUSE MONTESSORI SCHOOL,CLOSED,0,1,6540 FLANDERS DRIVE,SAN DIEGO,92121
DAY CARE CENTER,KINDERLAND MONTESSORI,CLOSED,0,1,4980 BONITA ROAD,BONITA,91902
DAY CARE CENTER,KINDERLAND MONTESSORI - PRESCHOOL,LICENSED,0,0,625 OTAY LAKES ROAD,CHULA VISTA,91913
DAY CARE CENTER,KING-CHAVEZ PRESCHOOL ACADEMY,CLOSED,0,0,415 31ST STREET,SAN DIEGO,92102
DAY CARE CENTER,KING CHAVEZ SHERMAN COMMUNITY PRESCHOOL,CLOSED,0,0,2258 ISLAND AVENUE,SAN DIEGO,92102
DAY CARE CENTER,KU CHAMPIONS LLC@SALK ELEMENTARY PRESCHOOL,CLOSED,0,0,7825 FLANDERS DRIVE,SAN DIEGO,92126
DAY CARE CENTER,KUM KWAN PRESCHOOL,CLOSED,0,0,7922 DAGGET STREET,SAN DIEGO,92111
DAY CARE CENTER,LA CASITA CHILD DEVELOPMENT CENTER,LICENSED,0,1,710 S. STAGECOACH LANE,FALLBROOK,92028
DAY CARE CENTER,LA COSTA VALLEY PRESCHOOL & KINDERGARTEN,LICENSED,0,0,2276 CALLE BARCELONA,CARLSBAD,92009
DAY CARE CENTER,LA JOLLA COUNTRY DAY SCHOOL,LICENSED,0,0,9490 GENESEE AVENUE,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA MONTESSORI SCHOOL,LICENSED,0,0,8745 LA JOLLA SCENIC DRIVE N.,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA PRESBYTERIAN CHURCH PRESCHOOL,LICENSED,0,0,7715 DRAPER AVENUE,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA PRESCHOOL ACADEMY,CLOSED,0,2,6580 SOLEDAD MOUNTAIN ROAD,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA UNITED METHODIST CHURCH - YELLOW COTTAGE,LICENSED,0,0,6075 LA JOLLA HERMOSA AVENUE,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA UNITED METHODIST CHURCH NURSERY SCHOOL,LICENSED,1,1,6063 LA JOLLA BOULEVARD,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA VILLAGE MONTESSORI SCHOOL,LICENSED,0,1,7427 FAY AVENUE,LA JOLLA,92037
DAY CARE CENTER,LA JOLLA YMCA PRESCHOOL-FULL DAY OFF SITE,CLOSED,0,0,8320 LA JOLLA SCENIC DRIVE N.,LA JOLLA,92037
DAY CARE CENTER,LA MESA DALE PRESCHOOL,LICENSED,1,0,4370 PARKS AVENUE,LA MESA,91941
DAY CARE CENTER,LA MESA UNITED METHODIST CHILDREN'S CENTER,LICENSED,0,0,4690 PALM AVENUE,LA MESA,91941
DAY CARE CENTER,LA PETITE ACADEMY,LICENSED,0,2,12668 SABRE SPRINGS PARKWAY,SAN DIEGO,92128
DAY CARE CENTER,LA PETITE ACADEMY - EAST J,LICENSED,0,0,798 EAST J STREET,CHULA VISTA,91910
DAY CARE CENTER,LA PETITE ACADEMY INCORPORATED,LICENSED,3,1,725 SHADOWRIDGE,VISTA,92083
DAY CARE CENTER,LA PETITE ACADEMY INCORPORATED,LICENSED,0,0,4179 AVENIDA DE LA PLATA,OCEANSIDE,92056
DAY CARE CENTER,LA PETITE ACADEMY INCORPORATED,LICENSED,0,2,10050 CARMEL MOUNTAIN ROAD,SAN DIEGO,92129
DAY CARE CENTER,LA PETITE ACADEMY INC.,LICENSED,1,0,795 CORRAL CANYON ROAD,BONITA,91902
DAY CARE CENTER,LA PETITE ECOLE DU LYCEE FRANCAIS,LICENSED,0,1,8401 AERO DRIVE,SAN DIEGO,92123
DAY CARE CENTER,LA PETITE ETOILE 360 PRESCHOOL,CLOSED,0,0,4555 PARK BLVD,SAN DIEGO,92116
DAY CARE CENTER,LA PETITE ETOILE 360 PRESCHOOL,LICENSED,0,0,4555 PARK BOULEVARD,SAN DIEGO,92116
DAY CARE CENTER,LAKE MURRAY CHRISTIAN PRESCHOOL,LICENSED,0,0,5777 LAKE MURRAY BOULEVARD,LA MESA,91942
DAY CARE CENTER,LAKESIDE PRESB PRESCHOOL & CHILDREN'S CENTER,LICENSED,0,0,9908 CHANNEL ROAD,LAKESIDE,92040
DAY CARE CENTER,LAMBS OF FAITH EARLY CHILDHOOD CENTER,CLOSED,0,1,700 E. BOBIER DRIVE,VISTA,92084
DAY CARE CENTER,LANGUAGE ACADEMY,CLOSED,0,0,4961 64TH STREET,SAN DIEGO,92115
DAY CARE CENTER,LANGUAGE ACADEMY PRESCHOOL CENTER,CLOSED,0,0,4961 64TH STREET,SAN DIEGO,92115
DAY CARE CENTER,LANGUAGE MONTESSORI THE,CLOSED,0,0,2873 ADAMS AVENUE,SAN DIEGO,92116
DAY CARE CENTER,LAS PALMAS STATE PRESCHOOL,LICENSED,0,0,1900 EAST 18TH STREET,NATIONAL CITY,91950
DAY CARE CENTER,LAUDERBACH STATE PRESCHOOL,LICENSED,0,0,390 PALOMAR STREET,CHULA VISTA,91911
DAY CARE CENTER,LEAPS AND BOUNDS,LICENSED,0,0,270 WEST CREST STREET,ESCONDIDO,92025
DAY CARE CENTER,LEARNING ACADEMY THE,LICENSED,0,0,11646 RIVERSIDE DRIVE,LAKESIDE,92040
DAY CARE CENTER,LEARNING EXPERIENCE THE,LICENSED,0,0,4174 AVENIDA DE LA PLATA,OCEANSIDE,92056
DAY CARE CENTER,LEARNING JUNGLE ESCONDIDO,LICENSED,0,0,1748 S. ESCONDIDO BLVD.,ESCONDIDO,92025
DAY CARE CENTER,LEARNING JUNGLE ESCONDIDO EAST,LICENSED,0,0,1851 E WASHINGTON,ESCONDIDO,92027
DAY CARE CENTER,LEARNING JUNGLE SCHOOL - LA MESA CAMPUS,LICENSED,2,1,7484 UNIVERSITY AVENUE STE 100,LA MESA,91942
DAY CARE CENTER,LEARNING JUNGLE SCHOOL - SAN MARCOS CAMPUS,LICENSED,0,0,1364 EAST MISSION ROAD,SAN MARCOS,92069
DAY CARE CENTER,LEARNING JUNGLE VALLEY CENTER,LICENSED,0,0,29235 VALLEY CENTER RD,VALLEY CENTER,92082
DAY CARE CENTER,LEARNING TREE THE,LICENSED,0,3,240 BIRMINGHAM DRIVE,CARDIFF BY THE SEA,92007
DAY CARE CENTER,LEGACY MONTESSORI SCHOOL,LICENSED,0,0,12310 NINTH STREET,POWAY,92064
DAY CARE CENTER,LEGACY OF LEARNING CENTER,LICENSED,0,3,4848 SEMINOLE DRIVE,SAN DIEGO,92115
DAY CARE CENTER,LEMON GROVE CHILDCARE CENTER,PENDING,0,0,3468 CITRUS STREET SUITE A,LEMON GROVE,91945
DAY CARE CENTER,LEMON GROVE CHILDCARE CENTER,CLOSED,0,0,3468 CITRUS STREET,LEMON GROVE,91945
DAY CARE CENTER,LEMON GROVE SCHOOL DISTRICT-MONTEREY HEIGHTS P.S.,LICENSED,0,0,7550 CANTON DRIVE,LEMON GROVE,91945
DAY CARE CENTER,LEMON GROVE SCHOOL DISTRICT-MOUNT VERNON PRESCHOOL,LICENSED,0,0,8350 MOUNT VERNON STREET,LEMON GROVE,91945
DAY CARE CENTER,LEMON GROVE SCHOOL DISTRICT-SAN ALTOS PRESCHOOL,LICENSED,0,1,1750 MADERA STREET,LEMON GROVE,91945
DAY CARE CENTER,LEMON GROVE SCHOOL DISTRICT-SAN MIGUEL PRESCHOOL,LICENSED,0,0,7059 SAN MIGUEL AVENUE,LEMON GROVE,91945
DAY CARE CENTER,LEMON GROVE SCHOOL DISTRICT-VISTA LA MESA P.S.,LICENSED,0,0,3900 VIOLET STREET,LA MESA,91941
DAY CARE CENTER,LEMON GROVE SCHOOL DISTRICT - GOLDEN AVE PRESCHOOL,LICENSED,0,0,7885 GOLDEN AVENUE,LEMON GROVE,91945
DAY CARE CENTER,LEPORT CARLSBAD VILLAGE,CLOSED,0,0,3016 HIGHLAND DRIVE,CARLSBAD,92008
DAY CARE CENTER,LEPORT ENCINITAS PRESCHOOL,CLOSED,0,0,520 BALOUR DRIVE,ENCINITAS,92024
DAY CARE CENTER,LEPORT SCHOOL,CLOSED,0,1,3016 HIGHLAND DRIVE,CARLSBAD,92008
DAY CARE CENTER,LEPORT SCHOOL,CLOSED,0,0,520 BALOUR DRIVE,ENCINITAS,92024
DAY CARE CENTER,LEPORT SCHOOL,CLOSED,0,2,1010 SOLANA DRIVE,DEL MAR,92014
DAY CARE CENTER,LEPORT SCHOOL SOLANA BEACH PRESCHOOL,LICENSED,0,0,1010 SOLANA DRIVE,DEL MAR,92014
DAY CARE CENTER,LEUCADIA CHILDREN'S SCHOOL,LICENSED,0,2,1337 NORTH VULCAN AVENUE,ENCINITAS,92024
DAY CARE CENTER,LIBBY LAKE CHILD DEVELOPMENT CENTER,LICENSED,0,1,489 CALLE MONTECITO,OCEANSIDE,92057
DAY CARE CENTER,LIFEBRIDGE PRESCHOOL & DAYCARE CENTER,LICENSED,0,0,17645 WEST BERNARDO DRIVE,SAN DIEGO,92127
DAY CARE CENTER,LIFETIME MONTESSORI,LICENSED,0,0,14727 CAMINO DE LA LUNA,SAN DIEGO,92127
DAY CARE CENTER,LIGHT OF CHRIST CHILDREN'S CENTER,LICENSED,0,2,341 SOUTH KALMIA STREET,ESCONDIDO,92025
DAY CARE CENTER,LIGHTHOUSE CHRISTIAN PRESCHOOL,LICENSED,1,0,1345 SKYLINE DRIVE,LEMON GROVE,91945
DAY CARE CENTER,LIGHTHOUSE CHRISTIAN PRESCHOOL,LICENSED,0,1,510 SOUTH EL CAMINO REAL,ENCINITAS,92024
DAY CARE CENTER,LIGHTHOUSE CHRISTIAN PRESCHOOL OF OCEANSIDE,CLOSED,0,0,4700 MESA DRIVE,OCEANSIDE,92057
DAY CARE CENTER,LIGHTHOUSE EARLY CHILDHOOD CENTER,LICENSED,0,2,5055 GOVERNOR DRIVE,SAN DIEGO,92122
DAY CARE CENTER,LIL' BUSY BODIES,LICENSED,0,0,221 EAST BROADWAY,VISTA,92084
DAY CARE CENTER,LIL' COUNTRY CHRISTIAN PRESCHOOL,CLOSED,0,0,1087 W. COUNTRY CLUB LANE,ESCONDIDO,92026
DAY CARE CENTER,LIL COUNTRY CHRISTIAN PRESCHOOL,LICENSED,0,0,1087 W. COUNTRY CLUB LANE,ESCONDIDO,92026
DAY CARE CENTER,LILLY PAD PRESCHOOL,CLOSED,0,0,8835 OLIVE LANE,SANTEE,92071
DAY CARE CENTER,LINCOLN ACRES STATE PRESCHOOL,LICENSED,0,0,2401 EAST 24TH STREET,NATIONAL CITY,91950
DAY CARE CENTER,LINCOLN STATE PRESCHOOL,LICENSED,0,0,1029 NORTH BROADWAY,ESCONDIDO,92026
DAY CARE CENTER,LINDA VISTA STATE PRESCHOOL,LICENSED,0,0,2772 ULRIC STREET,SAN DIEGO,92111
DAY CARE CENTER,LINDO PARK - EARLY ADVANTAGE PRESCHOOL,LICENSED,0,1,12824 LAKESHORE DRIVE,LAKESIDE,92040
DAY CARE CENTER,LINGUA NATAL & JARDIN INTERNATIONAL PRESCHOOL,LICENSED,0,7,1104 GARDEN VIEW ROAD,ENCINITAS,92024
DAY CARE CENTER,LISA'S LIL' TIKES PRESCHOOL,LICENSED,0,1,8475 LA MESA BOULEVARD,LA MESA,91941
DAY CARE CENTER,LISA'S LIL TIKES,LICENSED,2,4,4351 PARKS AVENUE,LA MESA,91941
DAY CARE CENTER,LITTLE ANGELS ACADEMY,LICENSED,0,0,3078 L STREET,SAN DIEGO,92102
DAY CARE CENTER,LITTLE ANGELS ACADEMY,CLOSED,0,2,3078 L STREET,SAN DIEGO,92102
DAY CARE CENTER,LITTLE ANGELS CHILD DEVELOPMENT CENTER,LICENSED,0,0,406 I STREET,CHULA VISTA,91910
DAY CARE CENTER,LITTLE BEARS TENDER CARE,PENDING,0,0,1111 HIGHLAND DRIVE,VISTA,92083
DAY CARE CENTER,LITTLE BLESSINGS CHRISTIAN PRESCHOOL,LICENSED,1,3,4507 MISSION AVENUE,OCEANSIDE,92057
DAY CARE CENTER,LITTLE COUNTRY PRESCHOOL THE,CLOSED,0,0,1571 S HALE AVENUE,ESCONDIDO,92029
DAY CARE CENTER,LITTLE COUNTRY PRESCHOOL THE,LICENSED,0,4,1571 SOUTH HALE AVENUE,ESCONDIDO,92029
DAY CARE CENTER,LITTLE COUNTRY PRESCHOOL THE,PENDING,0,0,1571 S HALE AVENUE,ESCONDIDO,92029
DAY CARE CENTER,LITTLE ELMS,LICENSED,0,0,117 N ELM ST,ESCONDIDO,92025
DAY CARE CENTER,LITTLE LAMB LAND CHRISTIAN PRESCHOOL,CLOSED,0,1,4168 MARKET STREET,SAN DIEGO,92102
